CowO10	CowO11	CowO12	CowO13	CowO14	CowO15	CowO21	CowO2	CowO3	CowO6	CowO7	CowO8
Srp72	6.24183022354473	6.15343357583907	6.08617750039693	6.18081028763192	6.09753170640695	6.15159580859232	6.09339938365387	6.33135546739232	6.17318625572416	6.25615423416224	5.98723991637258	6.06634721938327
Srpk1	6.3889267275715	6.522245598336	6.36733393092198	6.38755582847791	6.38287236329125	6.40617959844096	6.35971815893815	6.57756573868662	6.43758053518177	6.43280007422202	6.34523502974948	6.32061478431596
Srpk2	7.68847857539622	7.72871915390193	7.56564735917834	7.68649338519765	7.62211165041976	7.80588052981039	7.71740196775742	7.64951853561491	7.71067688804436	7.66188537069575	7.68775160364861	7.72886244776805
Srpk3	3.00195369923003	2.84673823266784	3.28898582571647	2.74674337064293	2.60315747164663	2.7894565800883	3.03939028113211	3.13517415223489	3.33012291033745	3.12076542543152	3.33407173163438	2.58662580406419
Srpr	7.28063061686231	7.27318935571341	7.1693486275664	7.23430611286361	7.38660288321187	7.11500041477589	7.33023474592621	7.27524994398364	7.18823328412048	7.20577457071028	7.27315649904219	7.25827151068751
Srr	4.19136639182441	3.89401886703775	4.23665881902744	4.37222051824156	4.02903454642454	4.46979968532768	3.81996545445453	4.16187148529422	3.96224977255705	3.8174805944856	3.92440150046112	3.80301566063333
Srrd	2.1274567209941	1.78045968520596	2.05714869568501	2.07212359906593	2.01221625003829	1.72144813585821	2.23829921280278	1.90741952808806	1.96861942430519	1.90710979843826	2.14542267971241	2.22682260888012
Srrm1	7.39238588958824	7.40674605232681	7.28134481807062	7.31002391360509	7.36194905926909	7.33459672843993	7.39755399674499	7.38375317853213	7.34213793246047	7.44063152939437	7.36702170199477	7.33561058529371
Srrm2	10.8078516348453	10.7815637526636	10.5836152619785	10.5407123201556	10.5559241243464	10.8665837358489	10.6221141551102	10.7493061098721	10.5032174942481	10.8567663341031	10.6363561810152	10.6328887346117
Srrm3	5.60838058448591	5.69142570147529	5.89483627920224	5.67403052026168	5.58074256396647	5.57589948363293	5.60226508953858	5.59383858888307	5.59607334044939	5.76705500283543	5.63703737960329	5.86725577601131
Srrm4	4.86747892964999	5.12472573889885	5.36388615620251	4.76012258950204	4.76302651744851	5.15859853957868	4.44373963857083	5.07090947829142	4.615346303675	5.02075944436418	4.6560084789046	5.05001730213958
Srrt	7.08002789846413	7.11128308106976	7.01057324039412	7.21160695087096	6.92731773658187	7.04356352508153	7.27555702995857	6.98788107334499	7.07677632541065	7.23991157879889	7.23286644207043	7.15168635608334
Srsf1	8.76297037919174	8.77161095651947	8.56695353532478	8.75211089688311	8.9197049056804	8.66433653996752	8.89739823020168	8.81757500866903	8.63550043535175	8.77377443100806	8.84926801048716	8.6851098154518
Srsf10	6.92533972981465	6.86015628559484	6.84605801876641	6.85902275749918	7.04884223813449	6.90359825944775	6.99421594154114	7.00828132231098	6.82947426674234	6.96715451954873	6.99850801798234	6.90887352947347
Srsf11	8.46595953867217	8.63820692074503	8.43827918465973	8.45917793691024	8.52648595174288	8.51268623845495	8.66556711335923	8.59178257713487	8.64343292586023	8.66670706420923	8.63401749050034	8.6579457489685
Srsf12	2.76873334573434	2.54161686698783	2.32253577536289	2.04164603102305	2.5468905429055	2.56176264946643	2.27818954157613	2.47351612467119	2.589309335072	2.51612685896201	2.16760401592857	2.41566587297937
Srsf2	8.27948830386056	8.32027195252394	8.1670632698214	8.23330937008438	8.34882842456019	8.14322010560477	8.48579419532236	8.29458751601125	8.40783264642478	8.44137708657785	8.44218202074491	8.27071664831604
Srsf3	7.3286977418111	7.21522844312064	7.22306494506338	7.29111011926799	7.41510271304938	7.15641317738801	7.39822455023895	7.3321598273408	7.34371826134086	7.27874976212595	7.31541354903256	7.32257257096806
Srsf4	6.06751318061695	5.96731677658663	5.98034696070266	5.98852388829178	5.86956211151552	5.84504586794412	6.08329932721456	5.83981847639198	6.15508356767265	6.15004742365809	6.0113823036577	5.98020463287641
Srsf5	9.5175821003769	9.3404614928715	9.10014208209692	9.34550070104545	9.29445566438062	9.27340811744998	9.60152379680276	9.37346757923422	9.38223244008522	9.63240385139276	9.46345452211959	9.28402609344527
Srsf6	7.6454635428008	7.61266489734422	7.4607594296682	7.64119988177082	7.67222550174727	7.58292784928409	7.81068273459319	7.73570867992715	7.62489570942565	7.84830080634752	7.73956514828328	7.60394248584107
Srsf7	8.03215158189405	8.02388484703561	7.93895867000452	7.9322143833865	8.13031125996084	7.89646788220365	8.11278832351614	8.00154676543356	7.94678445199729	8.0573435069361	8.11557177404938	7.96725035913968
Srsf9	1.87667944956191	1.51475958708463	1.57273550500036	1.88552287848912	1.55022919630055	1.42842963143423	2.02241912914744	1.4222071303379	2.09834257555362	1.58858446001723	1.89021159946326	1.52663392943042
Ss18	5.21459844196519	5.01467899884454	5.01455740668898	5.10081852263015	4.98436505974993	4.84822051673501	5.21327973345633	5.12742144431124	5.11888809726271	5.07632765268892	5.09912777943839	5.05428960061746
Ss18l1	5.52760947161234	5.54902121950213	5.45486269860673	5.49280865928229	5.33654263764455	5.69487477043327	5.2562695428735	5.46486573231142	5.23427664824488	5.51981579350169	5.25468527481573	5.42910530313685
Ssb	7.30457016818873	7.08402611962929	7.06313376635553	7.16776484107453	7.2387314467987	7.25882326694552	7.28952488860599	7.3649296994052	7.15796564678307	7.28010805728019	7.21311609282266	7.22060711982659
Ssbp1	3.56487634645554	3.67682207549291	3.01589737865705	3.19404986359001	3.51272605808207	3.51309025217686	3.47271967449642	3.54132807622247	3.34096203648566	3.52975728163733	3.23501636150923	3.62527535653568
Ssbp2	7.47989841286033	7.23379119062686	7.34554011238983	7.44649984375991	7.50532953177399	7.34090516989868	7.36729641369017	7.39223926782222	7.25652315923076	7.16686059190434	7.31940303412815	7.32760075411845
Ssbp3	8.30118701984535	8.14567188533113	8.27391175715948	8.35751004100037	8.22063731999202	7.98172355128551	8.30433465612384	8.11709367965309	8.20513798126285	8.28824368846039	8.22861056791241	8.17609507665972
Ssbp4	7.56868264408403	7.75902201698955	7.68199928217779	7.58914078839074	7.56244926250495	7.60042619991706	7.7782772776743	7.4798941082069	7.95409976346427	7.81545073466406	7.85006156731883	7.62046139265355
Ssc5d	0.807834939793714	1.28715709778185	0.904042814141359	1.35745382406792	1.07846991298821	1.16725575904986	1.38400446843262	1.07806427741805	1.14781364654437	1.32794678295866	1.39673998636355	1.13183640152915
Ssh1	1.32355641759651	2.19422778219708	2.10284425986762	1.83315973238163	2.23101181487902	1.91692942803836	1.29894036636274	1.59093292077943	2.06810411289723	1.66809446716819	1.35125523587229	2.03328324870028
Ssh2	8.65987814792827	8.46751290278616	8.43778522958022	8.73106797922323	8.7363836861187	8.54844912255064	8.73030649688894	8.67787149138546	8.36182939575081	8.52361928023754	8.66661998318771	8.52204084115484
Ssh3	5.28683339338597	5.27835724828329	5.01799954362537	4.94899956287496	4.96420633394711	5.37649403233118	5.1662735058315	4.96370030877355	5.38891919603353	5.36389502708337	5.18516626143017	5.0563102170873
Ssna1	5.14335828905318	4.90997957562783	4.68279107675737	5.04829429549697	4.8872922431505	4.70723004792973	5.14599761375181	4.77855912042999	5.04009345087392	5.00817636588166	4.92105324052248	4.81089494368878
Sspn	1.34879132280407	1.36176170002704	1.55240821143076	1.61762763839909	1.16024903759511	1.50697995014498	1.62784112323877	1.34050817229112	1.54046829892723	1.52740828466513	1.66074650701342	1.72155559517406
Ssr1	1.67202766271107	2.61473855201161	2.18160598324946	1.91725215834294	2.11825660598338	1.98842135080075	2.11692363655825	2.10299523635369	2.1889789849532	1.96704288955344	2.3755109854836	2.12666137795173
Ssr2	6.14286671862369	5.80827784267184	6.04953883201891	6.32369045951431	6.31972068087463	6.02997972933424	6.28464712775969	6.00108749682551	6.11887115249688	6.27782481310028	6.11041339364648	6.28178634951229
Ssr3	5.80036127224433	5.99826928601026	5.86565851454303	5.77000675160862	6.14249909292344	5.79663555563555	5.9230139348771	5.89112074272151	5.97483706789306	5.90662693670676	5.98505101778147	5.78240957776866
Ssr4	5.62530806645142	5.70732153575998	5.59675950135384	5.69881605548181	5.68378200821257	5.42760075445184	5.84996227301499	5.51579993391124	5.75651643795834	5.54345237455648	5.86469856093542	5.55441254497741
Ssrp1	7.20535876562028	7.00742315264627	7.09902904212718	7.05429907411358	7.10612091027414	7.15092851099626	7.09853809750142	7.09238134945395	7.1552726427979	7.12021487312453	7.07946368640455	7.09157133494292
Sst	6.95407724544005	7.21790999733511	7.31417979062608	6.84117281020652	7.13754474161373	6.96429623301298	6.90579530860637	7.29750022436053	7.13820754427086	6.90185850386335	7.11812437526706	6.93255954914787
Sstr1	6.04657122664541	5.92418402333128	6.04672851050094	5.79616842784179	5.52561456550888	6.0318283612241	5.66993948300146	5.97753560739094	5.6818848026127	5.89218046634169	5.71257178425997	5.95684189738886
Sstr2	3.2184982433585	3.39670349655743	3.50318238581163	3.13212722131146	3.29747194157024	3.41180937369044	3.08968052388833	3.29422094296173	3.07583089192532	3.15199185327682	3.24890758848062	3.46479229388267
Sstr3	2.94701724950596	2.57763379301014	2.70216734669941	2.63112086104638	2.98148250845677	3.25454872869418	2.77056853630525	2.61450951031092	3.07696097086356	2.64091379059038	2.77066203864344	2.94706521540932
Sstr4	3.41718255543043	2.90503280535972	3.26166972268702	3.09609775859962	2.8719451472114	3.04577794563399	3.01076446429315	3.22815384859848	2.48842904573678	3.54656546632251	2.88169401199289	3.37231797638648
Ssu72	7.41512447320807	7.31871589725214	7.25407588543617	7.4693774311754	7.3739925479752	7.20350554253386	7.43051325789992	7.32905339617321	7.45932670601232	7.33908645556144	7.26272304110269	7.37437863705216
Ssx2ip	4.29704248554324	4.58444598468831	4.498310567017	4.36860819963838	4.22795322009948	4.54899035679924	4.41328144074508	4.63023096588007	4.48526533124036	4.48154318690714	4.45992994095203	4.66897136864839
St13	7.2589119348851	6.99352351839035	7.10849661021526	7.18036901989976	7.31535913469437	6.94096218185764	7.27406770372827	7.25214332335524	7.05575306326266	7.13768518291771	7.20792202622417	7.07627785227382
St14	1.17161991367312	1.28776943659207	1.1311718841729	1.7327885094254	0.762117822731659	1.85346252744363	1.58125473147302	1.4227419647767	1.14569411958333	1.46556446429895	1.38478205272572	2.1924824123478
St18	3.42740353417658	2.48660808053924	2.33202236961146	3.29719752235333	3.32341474899463	2.92594546912373	3.37800839823804	3.41230225453287	2.57953382117317	3.20923925592587	3.00069801988519	2.549287846824
St3gal1	3.28378298456289	2.99350317463896	3.07282360182032	3.01611739388014	3.32627393752384	3.60919655768393	2.65683584014474	3.01566945323917	2.98274681441975	3.23903377681808	2.72553738433561	2.66057215939942
St3gal2	6.38365274546308	6.59412322374154	6.67111550355725	6.4565006592015	6.35402491509115	6.46490658712929	6.28471961752497	6.31939420015861	6.58343194478386	6.59073318367587	6.33756628392114	6.48308548599794
St3gal3	5.92866216485112	6.04014842214889	6.1867375550059	6.23384375402584	6.1644014557141	5.89465854618332	6.14535438286559	5.80372035632812	6.14850429053736	6.04979872558375	6.0891262892389	6.33117121132677
St3gal4	6.07515604388695	5.83522596209619	5.82745620693248	6.11611443754156	6.22715381258204	5.52251545731319	6.20334327673251	5.91885259753107	6.06069996663494	5.9026730663973	5.92936126176186	6.04418327274006
St3gal5	4.98896046326286	4.93533328982597	4.98371775919209	4.80829285553034	4.91164342047501	5.0692289973291	4.85158646708427	4.96978713491034	4.96015208811382	5.0254012531533	4.92649742435731	4.8590639137627
St6gal1	1.52870838469408	1.43285000632947	1.75121400056564	1.73389033437577	1.32260331225533	1.74008692720969	1.51668123774628	1.6580287338061	1.25967867412594	1.60814995878878	1.72127859785126	1.42049873988172
St6gal2	3.88995794663915	3.93378383729025	3.83346656541712	3.78117558009118	3.52250335458087	3.72885293294758	3.44417677780434	3.96067432246221	3.07705919780236	3.6208920781198	3.37476071965417	3.87867104938158
St6galnac3	1.70173124382001	1.45035369489899	2.02982517285568	2.09921076583377	1.84566436014077	1.02440086068674	1.94292766931708	1.69967099680915	1.5694331769359	1.38104609768536	1.88479731315898	1.81434339655279
St6galnac4	2.03583080970858	1.7408151049039	2.26590102656824	2.13516479670677	1.59045151976837	1.92378247204039	1.96192522128972	1.41009153447314	2.00871876061181	1.73964971172916	2.08364876685207	2.02007298594332
St6galnac5	6.21854578522527	6.18056597363189	6.52841056124474	6.35208886177879	6.31669915787248	6.18219980497208	6.0701368023843	6.08263860634007	6.07359302869906	6.28386778797954	6.12353852891878	6.29624127426252
St6galnac6	7.18933516497297	7.32358430627275	7.3604225092452	7.32947596720614	7.07592901971885	7.15219956419189	7.35724191776581	7.09983548918401	7.65603671386887	7.254092607323	7.38809281435714	7.23825424376159
St7	5.17377573581273	5.40119774498557	5.1904082768674	5.19781232925491	5.33253629923303	5.09490024212092	5.31461483404424	5.14408447251536	5.11656598750505	5.15768686591914	5.30672998058482	5.35992566220063
St7l	5.57548141883957	5.35585962088518	5.31292718633593	5.53771061773931	5.58665845802391	5.41509017473037	5.48972256758234	5.86600424216316	5.48240605800022	5.50174305352787	5.36863131031612	5.22187251122539
St8sia1	2.63861959792097	2.8635082946684	2.85571719854051	2.92449855728567	3.00028410919324	2.9549982964049	2.5987330247682	3.01649639761615	2.642308004581	2.66033146378874	2.53809771874149	3.05656520061335
St8sia2	1.65549451452603	0.886901277643669	1.52897894619625	1.90075613905617	2.27555250706373	1.36314774489401	1.54697171372246	1.43395122314824	1.26452442212092	1.9615184455547	1.32061142775697	1.34710021701663
St8sia3	6.73889679719581	6.60310425818633	6.71916511157704	6.73586933809491	6.75743596120969	6.87115027002026	6.33437193830499	6.82111607862223	6.26891093635824	6.62932168352079	6.29127742330337	6.6564504007288
St8sia4	2.83501678434176	2.68545348931921	2.27408025648404	2.66072689366867	3.36332033620195	2.88800161528056	2.95448669215387	2.74289713155027	2.94191018475518	2.77073027176146	2.77701501575564	2.649915179503
St8sia5	5.78281551301253	6.11517603416336	6.17795192531516	5.79470201773161	5.66129672614786	6.14218535261227	5.5517833778097	5.95368736288243	5.98706920551287	5.90898558643253	5.66312833151933	6.07060229385859
Stac2	5.50001880042283	6.48970467843564	6.05730318662338	5.38966350460144	5.44515292835795	6.04997919216486	6.01936602176552	5.99832582849454	6.42554287249343	6.00253506383903	6.41527565621318	6.1148686849779
Stag1	5.79722074473376	5.6461915385939	5.61763459602668	5.83414767318313	6.0368804585027	5.72349971960396	5.91468399509778	5.83823328069424	5.6979552086987	5.68168385868861	5.85883550697324	5.72186710305827
Stag2	7.46527028929263	7.41651390217126	7.21289648142101	7.58468171272982	7.68112879441198	7.4546685148582	7.59576867975577	7.53241801428952	7.37209131112354	7.39547821757445	7.48882807695719	7.39474522841269
Stam	4.90960900335774	4.48905013270729	4.69229747491296	4.66918634442261	4.84394953022659	4.43650668490073	4.62044819131174	4.66234291298939	4.51815204691851	4.64806975919997	4.48939303312253	4.58042552786135
Stam2	2.0200451698057	2.48527189628266	2.50514927338453	2.55005988365959	2.53255032290896	2.51138865364634	2.2758959426964	2.56033208439865	2.4105995150508	2.2817224388498	2.33747333275569	2.58902815140411
Stambp	4.19650754282346	4.02206981437617	4.06107689057756	4.18370358368643	3.95602443234664	4.1453913015724	4.15658519696613	4.33095580615814	4.00153041261453	3.82767746280051	4.13917386096691	4.12219517626264
Stambpl1	4.59276935216809	4.52273166868122	4.70646648385915	4.65959171789076	4.84939964292478	4.75043929300231	4.63034286619452	4.79424532263731	4.79753617519459	4.47282460966487	4.6416162649473	4.75576653045113
Stap2	2.04602845026253	2.07767007641287	1.72161720672946	2.03651176679365	1.95619591402605	1.43158552406864	2.30670457595401	1.95107876275499	2.23627898440235	2.11701997776811	1.9219336747319	2.22419707224011
Stard10	6.22632532338712	6.27220598595606	6.31935493896317	6.13525705844143	6.06209247865756	6.17041388839663	6.32500496489783	6.15932870477536	6.51079182754363	6.39328893993062	6.29598406745799	6.47171314864277
Stard13	1.48855221404025	1.00019851497291	1.10505083641131	0.823801433064945	1.31818605985778	1.41089980609389	1.43242373142447	1.42536071407539	1.06052120131583	1.40924280045264	1.49258136225135	1.38015403183737
